INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '익명ID1', '익명작성자1', '익명타이틀1', '익명게시판본문1', 11, 'A');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID398', '건의작성자398', '건의타이틀398', '건의게시판본문398', 398398, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID399', '건의작성자399', '건의타이틀399', '건의게시판본문399', 399399, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID400', '건의작성자400', '건의타이틀400', '건의게시판본문400', 400400, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID401', '건의작성자401', '건의타이틀401', '건의게시판본문401', 401401, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID402', '건의작성자402', '건의타이틀402', '건의게시판본문402', 402402, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID403', '건의작성자403', '건의타이틀403', '건의게시판본문403', 403403, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID404', '건의작성자404', '건의타이틀404', '건의게시판본문404', 404404, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID405', '건의작성자405', '건의타이틀405', '건의게시판본문405', 405405, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID406', '건의작성자406', '건의타이틀406', '건의게시판본문406', 406406, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID407', '건의작성자407', '건의타이틀407', '건의게시판본문407', 407407, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID408', '건의작성자408', '건의타이틀408', '건의게시판본문408', 408408, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID409', '건의작성자409', '건의타이틀409', '건의게시판본문409', 409409, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID410', '건의작성자410', '건의타이틀410', '건의게시판본문410', 410410, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID411', '건의작성자411', '건의타이틀411', '건의게시판본문411', 411411, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID412', '건의작성자412', '건의타이틀412', '건의게시판본문412', 412412, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID413', '건의작성자413', '건의타이틀413', '건의게시판본문413', 413413, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID414', '건의작성자414', '건의타이틀414', '건의게시판본문414', 414414, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID415', '건의작성자415', '건의타이틀415', '건의게시판본문415', 415415, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID416', '건의작성자416', '건의타이틀416', '건의게시판본문416', 416416, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID417', '건의작성자417', '건의타이틀417', '건의게시판본문417', 4417, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID418', '건의작성자418', '건의타이틀418', '건의게시판본문418', 41418, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID419', '건의작성자419', '건의타이틀419', '건의게시판본문419', 41419, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID420', '건의작성자420', '건의타이틀420', '건의게시판본문420', 420420, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID421', '건의작성자421', '건의타이틀421', '건의게시판본문421', 421421, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID422', '건의작성자422', '건의타이틀422', '건의게시판본문422', 422422, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID423', '건의작성자423', '건의타이틀423', '건의게시판본문423', 423423, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID424', '건의작성자424', '건의타이틀424', '건의게시판본문424', 424424, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID425', '건의작성자425', '건의타이틀425', '건의게시판본문425', 425425, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID426', '건의작성자426', '건의타이틀426', '건의게시판본문426', 426426, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID427', '건의작성자427', '건의타이틀427', '건의게시판본문427', 427427, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID428', '건의작성자428', '건의타이틀428', '건의게시판본문428', 428428, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID429', '건의작성자429', '건의타이틀429', '건의게시판본문429', 429429, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID430', '건의작성자430', '건의타이틀430', '건의게시판본문430', 430430, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID431', '건의작성자431', '건의타이틀431', '건의게시판본문431', 431431, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID432', '건의작성자432', '건의타이틀432', '건의게시판본문432', 432432, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID433', '건의작성자433', '건의타이틀433', '건의게시판본문433', 433433, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID434', '건의작성자434', '건의타이틀434', '건의게시판본문434', 434434, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID435', '건의작성자435', '건의타이틀435', '건의게시판본문435', 435435, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID436', '건의작성자436', '건의타이틀436', '건의게시판본문436', 436436, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID437', '건의작성자437', '건의타이틀437', '건의게시판본문437', 437437, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID438', '건의작성자438', '건의타이틀438', '건의게시판본문438', 438438, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID439', '건의작성자439', '건의타이틀439', '건의게시판본문439', 439439, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID440', '건의작성자440', '건의타이틀440', '건의게시판본문440', 440440, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID441', '건의작성자441', '건의타이틀441', '건의게시판본문441', 441441, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID442', '건의작성자442', '건의타이틀442', '건의게시판본문442', 442442, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID443', '건의작성자443', '건의타이틀443', '건의게시판본문443', 443443, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID444', '건의작성자444', '건의타이틀444', '건의게시판본문444', 444444, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID445', '건의작성자445', '건의타이틀445', '건의게시판본문445', 445445, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID446', '건의작성자446', '건의타이틀446', '건의게시판본문446', 446446, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID447', '건의작성자447', '건의타이틀447', '건의게시판본문447', 447447, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID448', '건의작성자448', '건의타이틀448', '건의게시판본문448', 448448, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID449', '건의작성자449', '건의타이틀449', '건의게시판본문449', 449449, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID450', '건의작성자450', '건의타이틀450', '건의게시판본문450', 450450, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID451', '건의작성자451', '건의타이틀451', '건의게시판본문451', 451451, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID452', '건의작성자452', '건의타이틀452', '건의게시판본문452', 452452, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID453', '건의작성자453', '건의타이틀453', '건의게시판본문453', 453453, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID454', '건의작성자454', '건의타이틀454', '건의게시판본문454', 454454, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID455', '건의작성자455', '건의타이틀455', '건의게시판본문455', 455455, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID456', '건의작성자456', '건의타이틀456', '건의게시판본문456', 456456, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID457', '건의작성자457', '건의타이틀457', '건의게시판본문457', 457457, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID458', '건의작성자458', '건의타이틀458', '건의게시판본문458', 458458, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID459', '건의작성자459', '건의타이틀459', '건의게시판본문459', 459459, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID460', '건의작성자460', '건의타이틀460', '건의게시판본문460', 460460, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID461', '건의작성자461', '건의타이틀461', '건의게시판본문461', 461461, 'S', 2);
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype, msgto) VALUES ( board_seq.nextval, '건의ID462', '건의작성자462', '건의타이틀462', '건의게시판본문462', 462462, 'S', 2);
